,label,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
427,happy,0.76217073,0.38184315,0.27764034,0.3233978,0.8092018,1.0,0.38682666,0.79265493,1.0,0.9502046,0.7235542,0.55545473,0.3154659,1.0,0.40248334,0.21578495,0.9995759,0.46242905,0.17071642,0.037589923
428,happy,0.25843266,0.23972449,0.25696477,0.34242266,0.43813574,1.0,0.5309634,0.96737087,1.0,0.8757354,0.6525968,0.12881109,0.37341538,0.0,0.4306497,0.52118963,0.9947655,0.21600571,0.3398071,0.15805435
429,happy,0.31605852,0.2715536,0.09229622,0.23563251,0.8093512,1.0,0.64885974,0.92687887,1.0,0.9753078,0.5556946,0.0976432,0.25652504,1.0,0.10786857,0.0123415515,0.999977,0.51785815,0.039598208,0.38082415
430,happy,0.36730692,0.33622807,0.037067767,0.27352816,0.821183,1.0,0.5043274,0.97882926,1.0,0.9357433,0.740193,0.36762252,0.19504493,1.0,0.4467276,0.028431712,0.99530447,0.5576797,0.033098705,0.068865314
431,happy,0.30704454,0.3352448,0.16882096,0.3119961,0.55586493,1.0,0.60159546,0.94332105,0.0,0.86095464,0.80432725,0.106856816,0.51819116,0.0,0.6205097,0.81456405,0.18173628,0.28424257,0.42202213,0.22978102
432,happy,0.34922686,0.40594333,0.24991238,0.28884643,0.27037433,1.0,0.4340594,0.83734727,0.0,0.8724378,0.74772376,0.12989411,0.49969107,0.0,0.41525412,0.78127337,0.14790948,0.0984322,0.23570126,0.089663684
433,happy,0.40082484,0.27926022,0.21968304,0.31780216,0.36780655,1.0,0.35261416,0.4844493,1.0,0.6861801,0.6398898,0.13396963,0.48179367,1.0,0.27756637,0.56021565,0.9915638,0.048975978,0.24141403,0.10599319
434,happy,0.70064396,0.38791943,0.33844393,0.3166742,0.8757698,1.0,0.40091348,0.98584116,1.0,0.9215183,0.84168464,0.19700833,0.2532433,1.0,0.26616126,0.053443417,0.99928325,0.51473504,0.047913305,0.105607755
435,happy,0.44104138,0.42334977,0.10839828,0.71435684,0.10914944,0.0,0.11232754,0.951427,0.0,0.1786507,0.7483098,0.2580163,0.32894862,0.0,0.6320687,0.41651893,0.06292973,0.024476767,0.18037093,0.031400908
436,happy,0.32916322,0.24868108,0.3338353,0.24067539,0.8043299,1.0,0.5193889,0.9958294,1.0,0.98113567,0.77967286,0.19685635,0.24754418,1.0,0.33461776,0.011543086,0.999496,0.2089885,0.016837034,0.049270794
437,happy,0.20635122,0.36240402,0.034790635,0.26897886,0.7480163,1.0,0.40160185,0.92084956,1.0,0.98550373,0.6311174,0.09405653,0.34624168,1.0,0.2613298,0.06598714,0.9998627,0.2633631,0.1194171,0.15815713
438,happy,0.4067538,0.3133546,0.16623344,0.21585712,0.9294391,1.0,0.7904204,0.997595,1.0,0.9795481,0.75307196,0.1938384,0.23377728,1.0,0.24345872,0.022277366,0.99930036,0.6928359,0.010281118,0.1925739
439,happy,0.44325417,0.41552484,0.065305874,0.7118306,0.115533635,0.0,0.18304905,0.08851055,1.0,0.32853958,0.60994256,0.22133671,0.39070332,0.0,0.53984874,0.73200685,0.4036362,0.087194316,0.11972946,0.0353511
440,happy,0.6251775,0.31664464,0.19878678,0.2720184,0.7734737,1.0,0.3733466,0.93932974,0.0,0.95847666,0.72555053,0.15764032,0.38190413,1.0,0.2825439,0.18440148,0.99703974,0.29873478,0.13717507,0.12857969
441,happy,0.47599086,0.5726463,0.11617044,0.3017193,0.3956966,1.0,0.39425018,0.54503787,1.0,0.7892412,0.7874149,0.15639974,0.47826013,1.0,0.49376133,0.63081044,0.99787724,0.109512754,0.48076326,0.116190664
442,happy,0.5888573,0.45404407,0.22016504,0.45146003,0.15263884,0.0,0.11394595,0.06456084,1.0,0.21257006,0.75815994,0.33499268,0.46382463,0.0,0.73919255,0.59381926,0.47063443,0.13759544,0.42228583,0.09025605
443,happy,0.48704502,0.33085555,0.42349604,0.60606617,0.24481718,1.0,0.24332348,0.8614926,0.0,0.58883476,0.5943476,0.34675583,0.5169116,0.0,0.57138115,0.5390401,0.9005381,0.21372052,0.1303435,0.10807749
444,,0.48614958,0.36331016,0.8018883,0.6948306,0.11223042,0.0,0.11804558,0.059988216,1.0,0.1302541,0.5355688,0.12460022,0.62264794,0.0,0.7505623,0.77030426,0.50612694,0.47803283,0.2869172,0.083248004
445,happy,0.22314537,0.34906632,0.20974435,0.2803859,0.95626676,1.0,0.49145293,0.9993556,1.0,0.9889353,0.7696608,0.09176644,0.20188151,1.0,0.22429618,0.10506535,0.9998903,0.48336065,0.02007497,0.25613207
446,happy,0.41861793,0.52020276,0.22984898,0.37650114,0.20467879,0.0,0.20273621,0.021790922,1.0,0.3488814,0.5375033,0.09960876,0.42052042,0.0,0.48324114,0.7947224,0.063670345,0.2767591,0.5350133,0.14623444
447,happy,0.28227177,0.22189239,0.18701495,0.24724181,0.6365288,1.0,0.3990044,0.8205503,1.0,0.81494874,0.75246274,0.3004595,0.22670293,0.0,0.32525656,0.6882843,0.93802726,0.07263097,0.17429835,0.25644732
448,happy,0.29123947,0.17480463,0.17189273,0.28516814,0.26267478,0.0,0.2753367,0.004924805,0.0,0.22796811,0.41139618,0.1694672,0.55111885,0.0,0.5798489,0.7198182,0.011078077,0.11799382,0.5215589,0.16196541
449,happy,0.37046617,0.15186262,0.18567804,0.35514623,0.42170286,1.0,0.38966948,0.9763472,0.0,0.8374889,0.76069677,0.12791447,0.47431308,1.0,0.40245345,0.70911705,0.98390085,0.14080966,0.09920029,0.073240474
450,happy,0.20340732,0.23937823,0.17516439,0.25856674,0.2715375,0.0,0.29824543,0.005896324,0.0,0.23675562,0.52897215,0.46559787,0.44029483,0.0,0.4539355,0.63025504,0.2851222,0.065844335,0.45124304,0.11618264
451,happy,0.469866,0.45098415,0.024652103,0.33443072,0.67977524,1.0,0.27179953,0.5226156,1.0,0.9212738,0.7775301,0.2648283,0.43786427,1.0,0.374797,0.024450071,0.9992455,0.62298965,0.048520528,0.10445052
452,happy,0.30599013,0.24206151,0.16342013,0.22853322,0.93581694,1.0,0.6692649,0.9612175,1.0,0.98134047,0.630546,0.11457843,0.2464904,1.0,0.1922785,0.092800744,0.99847573,0.49786612,0.064423904,0.4023838
453,happy,0.3373489,0.17810458,0.17121662,0.28101942,0.49708065,1.0,0.31742236,0.9354283,0.0,0.8608122,0.65850216,0.10403736,0.2373558,1.0,0.2042372,0.07262301,0.9963406,0.18115658,0.08126833,0.07343818
454,happy,0.40103132,0.23901092,0.10322093,0.44782397,0.16891834,0.0,0.09559137,0.04449706,1.0,0.4048152,0.6114374,0.47633576,0.3494582,0.0,0.61930364,0.57887703,0.06670735,0.034726728,0.461752,0.03606035
455,happy,0.28787732,0.317104,0.06947468,0.26359478,0.9403274,1.0,0.49684018,0.98546,1.0,0.98858494,0.73760456,0.33773848,0.13783918,1.0,0.12218166,0.0057391073,0.9998605,0.6020587,0.011056659,0.12729676
456,happy,0.3094914,0.27698985,0.121411614,0.54305845,0.72497904,1.0,0.25770035,0.9518816,1.0,0.9478021,0.7409249,0.28111163,0.22141118,1.0,0.34041286,0.0059145587,0.9997696,0.8997728,0.01560886,0.03676298
457,happy,0.3267116,0.3510834,0.2848467,0.282877,0.661696,0.0,0.5562934,0.8901964,1.0,0.78168064,0.62537634,0.19511145,0.29699764,1.0,0.36371037,0.47015104,0.9675962,0.22715881,0.520232,0.22662963
458,happy,0.47273955,0.31862763,0.07054767,0.42490685,0.30985716,1.0,0.39055502,0.69307137,1.0,0.6379206,0.737996,0.2535031,0.57635766,0.0,0.8099298,0.7148133,0.39351144,0.11242098,0.09720545,0.076007254
459,happy,0.50589216,0.45544648,0.19765502,0.2583431,0.58718485,0.0,0.64463156,0.9676914,1.0,0.861029,0.64674085,0.2506076,0.2356283,1.0,0.46846527,0.37149808,0.999835,0.25516427,0.24457148,0.25629306
460,happy,0.23827395,0.21052602,0.10254266,0.38592514,0.18213534,0.0,0.13415615,0.15826942,0.0,0.6344563,0.6920477,0.12719512,0.5780029,0.0,0.44170058,0.5211418,0.008542614,0.105117135,0.18388015,0.033915386
461,happy,0.38161036,0.38616705,0.060996275,0.26496354,0.7835389,1.0,0.24738653,0.878767,1.0,0.86372244,0.64866775,0.49050623,0.40887442,1.0,0.35660246,0.05054869,0.9969394,0.35100737,0.08787317,0.1203319
462,happy,0.13807084,0.29908875,0.12459636,0.22950673,0.8065687,1.0,0.4166165,0.85289425,0.0,0.9661207,0.57041633,0.10410799,0.3493333,1.0,0.16214666,0.030062802,0.99903834,0.2156919,0.21295035,0.23856793
463,happy,0.260626,0.2203367,0.28077516,0.31476712,0.43103817,1.0,0.34632567,0.8250991,0.0,0.6979604,0.69645727,0.3591679,0.3808123,0.0,0.5702007,0.6952915,0.16538621,0.36994785,0.34887236,0.16055287
464,happy,0.26743025,0.19347781,0.07903544,0.2670039,0.95568115,0.0,0.38940588,0.96427053,0.0,0.9850278,0.75240916,0.14761296,0.354322,1.0,0.2808087,0.09662187,0.99878365,0.37278494,0.07261506,0.0441916
465,happy,0.49644735,0.33154166,0.10005704,0.26069334,0.783512,1.0,0.41581395,0.89401835,0.0,0.95996904,0.77560896,0.08105171,0.24166773,1.0,0.34633267,0.4616813,0.9921789,0.22524086,0.36383173,0.11995634
466,happy,0.48091632,0.37963122,0.13566896,0.28088343,0.30376783,0.0,0.20854825,0.09185007,0.0,0.7439816,0.6269133,0.61589515,0.3923858,0.0,0.8028296,0.8130481,0.03811528,0.08910649,0.6339391,0.16369236
467,happy,0.38487253,0.2905842,0.26153943,0.5645581,0.106327094,0.0,0.09315263,0.119554915,1.0,0.07136413,0.24594244,0.18408495,0.42509624,0.0,0.15902182,0.17991166,0.98767275,0.6433496,0.03866002,0.021292817
468,happy,0.36238965,0.4750058,0.109943956,0.6668388,0.4073028,1.0,0.22417991,0.9716831,1.0,0.8950735,0.61332285,0.20836838,0.47023648,1.0,0.39678812,0.05669718,0.99900347,0.13791654,0.08582161,0.034837786
469,happy,0.3436882,0.39122984,0.11177615,0.2206312,0.85207856,0.0,0.45754924,0.9930565,1.0,0.9677513,0.75639194,0.26912156,0.42054215,1.0,0.4374622,0.070490725,0.999647,0.19382034,0.19578288,0.18040973
470,happy,0.46199727,0.2776834,0.30972067,0.2919722,0.7051053,1.0,0.5495998,0.77362037,1.0,0.9359292,0.8069924,0.5573508,0.35322323,1.0,0.3705251,0.06429951,0.99651366,0.17249802,0.14207767,0.20416737
471,happy,0.4643957,0.2965208,0.22296567,0.40519658,0.8481607,1.0,0.44440842,0.38863096,1.0,0.97969216,0.50228894,0.3985879,0.57666147,1.0,0.41174066,0.33405668,0.997898,0.49290648,0.10171359,0.26420978
472,happy,0.5022792,0.23029399,0.14076683,0.24185647,0.87460047,0.0,0.41746563,0.87482166,1.0,0.95994216,0.7321971,0.26007602,0.21195237,1.0,0.23763846,0.019512884,0.99751055,0.674001,0.017416043,0.06759482
473,,0.3620299,0.28635868,0.05196037,0.33858305,0.83663267,1.0,0.2091011,0.98235196,1.0,0.9772585,0.7784093,0.51776594,0.37594706,1.0,0.18210922,0.038482897,0.99502724,0.29987574,0.07321309,0.038454007
474,happy,0.56305504,0.35719204,0.21355535,0.49465916,0.11183904,0.0,0.19169472,0.66513413,0.0,0.1271417,0.44026858,0.21497585,0.591861,0.0,0.24900708,0.5189749,0.55628526,0.08990566,0.13545384,0.06392994
475,happy,0.36950555,0.2717085,0.2658199,0.69741035,0.2569104,1.0,0.18761866,0.45906305,0.0,0.76438886,0.74834013,0.16937639,0.498429,0.0,0.49110273,0.81490237,0.32891113,0.19742063,0.43081206,0.028512673
476,happy,0.3474228,0.33740383,0.27309105,0.63462275,0.05626689,0.0,0.14204441,0.0023516293,0.0,0.103251114,0.3707449,0.053974133,0.33445007,0.0,0.31193948,0.1885002,0.18491901,0.4240453,0.27073753,0.046180643
477,happy,0.32995272,0.3065515,0.13686632,0.26406893,0.7018338,1.0,0.39407912,0.023250148,1.0,0.89812416,0.89790034,0.5806293,0.5744133,0.0,0.6212543,0.65047526,0.42703938,0.10393535,0.50026244,0.123849474
478,happy,0.40848827,0.4491201,0.08892055,0.2790841,0.8338763,1.0,0.35816714,0.75258815,1.0,0.9889014,0.8289627,0.07298182,0.22281215,1.0,0.28338328,0.011487295,0.99997985,0.7135016,0.06761962,0.1157149
479,happy,0.37733594,0.3146979,0.18492658,0.32214877,0.897133,1.0,0.5557569,0.9886175,1.0,0.97100407,0.87036026,0.37670282,0.22934934,1.0,0.2880609,0.016726986,0.99689096,0.6349469,0.007394095,0.065928616
480,happy,0.13371858,0.21034755,0.29405242,0.27991346,0.7257117,1.0,0.40030822,0.917081,1.0,0.9799558,0.83320475,0.12883683,0.31901592,1.0,0.57673156,0.013516556,0.9967698,0.066195734,0.12786528,0.1320306
481,,0.6393153,0.5861132,0.52056575,0.31870544,0.497734,0.0,0.43967617,0.0012473654,0.0,0.488756,0.53648853,0.56476,0.36819616,0.0,0.31465638,0.3363267,0.6171919,0.1258495,0.6464652,0.8705337
482,happy,0.2854098,0.20241374,0.27757117,0.2555073,0.502149,1.0,0.34211332,0.9705376,1.0,0.95781237,0.74588263,0.3195226,0.28089583,1.0,0.3290337,0.029275322,0.9998388,0.22978874,0.494534,0.11235621
483,happy,0.31764454,0.104271054,0.6365671,0.34886697,0.2500415,0.0,0.271625,0.5027943,1.0,0.5921185,0.7579765,0.06398762,0.26671284,1.0,0.30321166,0.5390861,0.6693532,0.36332577,0.3652559,0.049616266
484,happy,0.31188327,0.14738758,0.1707811,0.28213295,0.3146898,1.0,0.369347,0.7714643,1.0,0.85748935,0.703484,0.11602189,0.3280565,0.0,0.47361842,0.57544494,0.03877878,0.07072937,0.16226071,0.1554703
485,happy,0.51290965,0.40691805,0.48765585,0.23741116,0.88281465,1.0,0.5367275,0.99431384,1.0,0.9796138,0.75317013,0.36687776,0.25313866,1.0,0.3906307,0.012422463,0.9999429,0.43030992,0.034909368,0.11889564
486,happy,0.43535924,0.15631415,0.3050741,0.3014811,0.41918308,1.0,0.39683786,0.9832277,1.0,0.8788684,0.5850514,0.06773506,0.27810588,1.0,0.56164616,0.23318362,0.9995704,0.08894973,0.1779307,0.27125192
487,happy,0.5036447,0.36618263,0.13042769,0.23971511,0.642033,1.0,0.37435928,0.97443557,1.0,0.842577,0.78682154,0.26900482,0.4307135,1.0,0.19560118,0.073241055,0.9987419,0.23699884,0.024461972,0.091671064
488,happy,0.5502187,0.3058562,0.25152063,0.27157757,0.43364534,1.0,0.38008073,0.69344485,1.0,0.85450524,0.5428604,0.13960913,0.2859698,1.0,0.35059524,0.6214849,0.8517263,0.06760652,0.16608554,0.084201686
489,happy,0.4576843,0.28635758,0.107523516,0.32663557,0.7935005,1.0,0.55420053,0.86845523,1.0,0.94491017,0.705926,0.31451112,0.30880278,1.0,0.33264872,0.088782534,0.9996879,0.56952727,0.119499885,0.30026758
490,happy,0.36147127,0.27296954,0.22637245,0.24209563,0.95210534,1.0,0.73847735,0.38412392,1.0,0.9886586,0.6974904,0.014528818,0.17350996,1.0,0.051455833,0.0159406,0.9999695,0.70233154,0.12297407,0.36573088
491,,0.53200257,0.40830514,0.4410537,0.31040594,0.097027294,0.0,0.37541354,0.7426933,1.0,0.26554927,0.32927015,0.61016685,0.45431015,0.0,0.14724948,0.504429,0.9004861,0.16316456,0.19366126,0.29935685
492,happy,0.5211239,0.51192576,0.11608067,0.23217842,0.90789866,1.0,0.33844423,0.74516404,1.0,0.94999176,0.6511276,0.114870824,0.26596117,1.0,0.22719869,0.010397892,0.99846846,0.7286511,0.022485208,0.43153736
493,happy,0.44497377,0.21234843,0.36867052,0.41062006,0.1898451,1.0,0.168669,0.108194634,0.0,0.3638282,0.50416726,0.13390775,0.33411556,1.0,0.50041324,0.57136637,0.894161,0.28304616,0.40482184,0.06142378
494,happy,0.32316628,0.24312033,0.106908835,0.596365,0.153161,0.0,0.103720084,0.2944002,0.0,0.47353137,0.7611407,0.024306623,0.35216582,1.0,0.27996373,0.39256358,0.08379367,0.25342116,0.85534066,0.039594434
495,happy,0.30414772,0.27582738,0.04550001,0.29482722,0.68966806,1.0,0.21821491,0.5896043,1.0,0.9722697,0.73861945,0.045235667,0.41059786,1.0,0.29628313,0.21472356,0.99660033,0.15992543,0.02079503,0.2516769
496,happy,0.42732757,0.34083945,0.14412805,0.34509507,0.2623599,1.0,0.56950545,0.9881989,1.0,0.5902919,0.70411175,0.066724986,0.3522035,0.0,0.4188297,0.7566641,0.021861844,0.06637226,0.3969996,0.17531419
497,happy,0.6239784,0.56025416,0.08562779,0.5143367,0.5165396,1.0,0.27374855,0.9512601,0.0,0.81158596,0.5696627,0.5380897,0.5530707,1.0,0.37479013,0.15052217,0.9891718,0.45605683,0.23974742,0.07622018
498,happy,0.22082846,0.21709797,0.23366305,0.44200763,0.27229768,0.0,0.23357807,0.3844442,0.0,0.4828982,0.68750316,0.0445523,0.4569834,1.0,0.39451134,0.33128104,0.85514367,0.15405315,0.22828847,0.023325805
499,happy,0.36646485,0.41674432,0.06981462,0.4741075,0.12655097,1.0,0.24589334,0.4961353,0.0,0.29855543,0.57108104,0.6665656,0.47301838,0.0,0.3071043,0.6667461,0.6537148,0.16358483,0.058967136,0.056786273
500,happy,0.46648854,0.15880221,0.29001984,0.59857076,0.14230627,0.0,0.2008256,0.7311343,0.0,0.08514538,0.23726262,0.20193303,0.20771733,1.0,0.25293157,0.012593923,0.99941075,0.94203377,0.061953105,0.03127323
501,happy,0.5483536,0.18438323,0.34754726,0.38023797,0.1285076,0.0,0.15849276,0.1629858,1.0,0.17865723,0.60722834,0.14781211,0.31272167,0.0,0.21934359,0.37907115,0.2634357,0.16358659,0.4489879,0.03661768
502,happy,0.65811574,0.5539461,0.071873784,0.2881492,0.83767784,1.0,0.4426679,0.99520385,1.0,0.98749405,0.69950485,0.32945105,0.48207444,1.0,0.3745429,0.043407775,0.99940395,0.50772333,0.113255985,0.20105115
503,happy,0.2960994,0.061524417,0.5566448,0.37069845,0.06916541,0.0,0.16783658,0.48684385,0.0,0.08168791,0.19650967,0.3337464,0.4360138,0.0,0.28706363,0.26435196,0.8342176,0.089723445,0.15898094,0.044405364
504,happy,0.24660188,0.19676998,0.7119181,0.3204257,0.817143,0.0,0.30568328,0.97051233,0.0,0.94139206,0.93542427,0.4216982,0.49846515,1.0,0.65168095,0.6420933,0.0075598736,0.4601919,0.10625822,0.041976724
505,happy,0.22398378,0.15189627,0.26587653,0.22409159,0.94066596,1.0,0.446156,0.72094315,1.0,0.9881755,0.8663204,0.051359735,0.16532321,1.0,0.13747138,0.009523093,0.9999455,0.62692946,0.018932708,0.45437
506,happy,0.18422471,0.27654377,0.03717556,0.37577087,0.121960655,0.0,0.10074895,0.11805857,0.0,0.37578392,0.6459714,0.07578257,0.35577652,0.0,0.35423458,0.7250142,0.00448268,0.18854144,0.47691432,0.020488204
507,happy,0.4898117,0.18984178,0.3532697,0.2835225,0.45772615,1.0,0.47544247,0.95017356,1.0,0.83922774,0.7093998,0.4546131,0.52783775,0.0,0.44722068,0.5509704,0.82275945,0.09471668,0.40426686,0.13028145
508,happy,0.34149137,0.17873955,0.13178097,0.31620637,0.15505858,0.0,0.2204337,0.05895708,1.0,0.2039181,0.32581404,0.20619042,0.44256842,0.0,0.44596273,0.6842839,0.083272085,0.18024871,0.20939168,0.10358933
509,happy,0.32773954,0.23550296,0.11918118,0.25683326,0.89672923,1.0,0.47405136,0.9634437,1.0,0.98813653,0.8686921,0.17382024,0.19548808,1.0,0.31880498,0.076038405,0.99991417,0.44247317,0.051309217,0.082469605
510,happy,0.39651522,0.2868541,0.14020254,0.29643542,0.29482973,0.0,0.43265182,0.7123067,1.0,0.8356414,0.57464737,0.06804627,0.46664426,1.0,0.3024335,0.7231596,0.9462597,0.09071863,0.12437966,0.25748137
511,happy,0.22653164,0.3797714,0.098718904,0.23854892,0.8494334,0.0,0.3570745,0.040355068,1.0,0.973319,0.7677326,0.17060678,0.40880978,1.0,0.19480482,0.108443,0.99973816,0.12158662,0.06316534,0.39059505
512,happy,0.28670728,0.10811718,0.54654276,0.28205132,0.6214257,0.0,0.65897614,0.7700389,0.0,0.84592503,0.6890993,0.5407638,0.40411672,0.0,0.7343925,0.21493031,0.85448474,0.15677711,0.19753344,0.5098666
513,happy,0.46029016,0.24971274,0.117612205,0.2683209,0.4487307,0.0,0.45681864,0.9553627,1.0,0.9079215,0.660546,0.39178145,0.37111524,1.0,0.40679812,0.44217536,0.99164903,0.2969249,0.3859091,0.18706073
514,happy,0.46522382,0.44169614,0.08281929,0.72073764,0.2814683,0.0,0.13604382,0.09521203,1.0,0.29574147,0.62880325,0.09393929,0.48477498,0.0,0.49978712,0.792491,0.12198094,0.09780785,0.42843187,0.03624657
515,happy,0.17474566,0.22808374,0.023199528,0.39050135,0.16834809,0.0,0.1135386,0.1150399,0.0,0.2382581,0.5082734,0.076957345,0.42072684,0.0,0.340544,0.3679321,0.0015292489,0.15402542,0.10395758,0.020143643
516,happy,0.7083419,0.5294159,0.15665516,0.35268074,0.6386748,1.0,0.33095524,0.99494237,0.0,0.9587613,0.7145405,0.52892804,0.30828106,1.0,0.43256953,0.007878078,0.999323,0.34919396,0.06583889,0.11823214
517,happy,0.3524683,0.23439403,0.19543919,0.41204247,0.14897774,0.0,0.16277353,0.4111603,1.0,0.35100722,0.49436378,0.03110588,0.37931865,0.0,0.5089569,0.82202226,0.052962348,0.067561395,0.39874557,0.09643233
518,happy,0.187764,0.18541405,0.085738584,0.24959576,0.7486189,1.0,0.56150067,0.96430355,1.0,0.9490487,0.75963944,0.26299623,0.20220986,1.0,0.25465295,0.019409422,0.99977213,0.8323691,0.101561785,0.13703649
519,happy,0.45531774,0.20384115,0.2835717,0.26789543,0.92018896,1.0,0.52433133,0.95395356,1.0,0.9455039,0.79509753,0.15886511,0.42550007,1.0,0.42277658,0.08535165,0.9986909,0.24110888,0.00745783,0.20652358
520,happy,0.22109304,0.17007512,0.13798192,0.3641413,0.29449528,0.0,0.15750952,0.4554082,1.0,0.31474656,0.6045683,0.2761939,0.40836275,0.0,0.36548898,0.66432095,0.010086358,0.32109326,0.30911395,0.079015575
521,happy,0.44760427,0.51980805,0.21196733,0.28531462,0.8915532,1.0,0.47376606,0.9586949,1.0,0.9389031,0.68595564,0.7436249,0.2784212,1.0,0.2601782,0.035002664,0.9998078,0.77160496,0.006577924,0.45200315
522,happy,0.33774808,0.24874038,0.13388152,0.27868313,0.49190626,1.0,0.4506681,0.99139965,1.0,0.960071,0.46298906,0.110234044,0.3447373,1.0,0.17213443,0.042100996,0.9994448,0.14797717,0.39422825,0.15263972
523,happy,0.3178368,0.24923033,0.21312343,0.36867374,0.17537369,0.0,0.35682386,0.013017273,0.0,0.24466518,0.57750505,0.32498974,0.55683565,0.0,0.48275492,0.7535094,0.008374369,0.06673599,0.38251844,0.07315444
524,happy,0.448891,0.69621,0.1287608,0.70607346,0.28342062,0.0,0.17577983,0.5456207,1.0,0.7344797,0.59683603,0.297924,0.5086499,0.0,0.31575176,0.76412904,0.4871651,0.09630558,0.5801485,0.0479146
525,happy,0.16394037,0.13044655,0.06842289,0.71736866,0.05866166,0.0,0.07681352,0.0033438776,1.0,0.017856263,0.14176057,0.039301794,0.24913031,0.0,0.1564221,0.20502277,0.56221044,0.07115505,0.10895401,0.030044029
526,,0.4432455,0.5876123,0.45284513,0.35664845,0.1277461,1.0,0.18000033,0.9660602,1.0,0.26168987,0.509767,0.62380856,0.5513797,0.0,0.8401809,0.72476196,0.16002269,0.28220156,0.3085784,0.25932
527,happy,0.5950823,0.2084955,0.1343439,0.58824897,0.1630358,0.0,0.110367335,0.016327586,0.0,0.40078154,0.70702726,0.31523135,0.23198569,1.0,0.45042384,0.4135728,0.040370982,0.1096018,0.05932252,0.038578898
528,happy,,,,,,,,,,,,,,,,,,,,
529,happy,0.28754023,0.19644856,0.20325737,0.28366405,0.32716042,1.0,0.5468475,0.9063851,0.0,0.89064854,0.82325786,0.10482737,0.4632084,1.0,0.41971096,0.49096942,0.9929183,0.17170733,0.16315416,0.12996565
530,happy,0.34126037,0.25346717,0.32501897,0.46237066,0.1223367,0.0,0.19978692,0.0021208872,1.0,0.19103783,0.3231153,0.21998309,0.53058285,0.0,0.5317414,0.4804929,0.01595305,0.055000357,0.18856156,0.06924853
